1 0.5714285714285714
2 0.5714285714285714
3 0.4
4 0.037037037037037035
5 0.038461538461538464
6 0.038834951456310676
7 0.5714285714285714
8 0.5
9 0.5714285714285714
10 0.4444444444444444
