1 0.4444444444444444
2 0.5714285714285714
3 0.4878048780487805
4 0.5263157894736842
5 0.6666666666666666
6 0.25
7 0.5263157894736842
8 0.4166666666666667
9 0.0947867298578199
10 0.09569377990430622
